Customer_ID,Customer_Name,Gender,Age,City,State,Registration_Date,Last_Purchase_Date,Total_Orders,Purchase_Frequency,Total_Quantity_Purchased,Average_Basket_Size,Average_Order_Value,Total_Revenue,Customer_Lifetime_Value,Preferred_Category,Preferred_Channel,Customer_Segment,Loyalty_Status,Days_Since_Last_Purchase,Churn_Risk,Churn,Risk_Level
CUST102892,Tamara Huang,Female,24,Bhopal,Madhya Pradesh,2019-01-01,2025-09-17,4,0.54,16,4,419.03,1676.12,1690.64,Beauty,Offline,Low Value,Bronze,284,High,1,High Risk
CUST102895,Elizabeth Roth,Female,18,Surat,Gujarat,2021-01-11,2025-10-31,4,0.73,16,4,1009.72,4038.88,4011.9,Beauty,Offline,Low Value,Bronze,240,High,1,High Risk
CUST102901,Karen Jones,Male,23,Kanpur,Uttar Pradesh,2022-11-28,2026-01-18,3,0.84,12,4,852.32,2556.96,2552.13,Home & Kitchen,Online,Low Value,Bronze,161,Medium,1,High Risk
CUST102906,Robert Valdez,Male,26,Ahmedabad,Gujarat,2019-07-15,2025-09-07,10,1.44,80,8,1048.8,10488.0,10477.84,Electronics,Online,Low Value,Bronze,294,High,1,High Risk
CUST102913,Amy Bailey,Male,35,Kolkata,West Bengal,2023-05-06,2025-08-04,5,1.6,5,1,1156.12,5780.6,5788.67,Home & Kitchen,Online,Low Value,Bronze,328,High,1,High Risk
CUST102916,Susan Sanchez,Male,18,Indore,Madhya Pradesh,2019-08-17,2026-04-22,1,0.5,8,8,1317.1,1317.1,4509.33,Grocery,Online,Low Value,Bronze,67,Low,1,High Risk
CUST102917,Amy Taylor,Male,28,Bengaluru,Karnataka,2023-06-09,2025-11-17,4,1.32,32,8,1621.35,6485.4,6498.18,Electronics,Online,Low Value,Bronze,223,High,1,High Risk
CUST102918,Michele Bennett,Female,43,Hyderabad,Telangana,2020-11-05,2026-06-07,11,1.96,143,13,4399.33,48392.63,48513.68,Fashion,Online,Medium Value,Silver,21,Low,1,High Risk
CUST102921,Sheila Johnson,Male,47,Chandigarh,Chandigarh,2020-11-11,2026-02-21,4,0.71,12,3,1916.63,7666.52,7633.93,Home & Kitchen,Online,Low Value,Bronze,127,Medium,1,High Risk
CUST102922,Bob Jones,Female,46,Jaipur,Rajasthan,2019-04-06,2025-07-19,1,0.5,4,4,1286.88,1286.88,4640.17,Sports,Online,Low Value,Bronze,344,High,1,High Risk
CUST102924,Patrick Adkins,Male,32,Chandigarh,Chandigarh,2020-09-19,2026-06-20,6,1.04,48,8,1587.22,9523.32,9499.77,Grocery,Offline,Low Value,Bronze,8,Low,1,High Risk
CUST102926,Richard Dominguez,Male,51,Mumbai,Maharashtra,2020-03-30,2025-10-03,3,0.5,12,4,640.24,1920.72,1993.9,Beauty,Online,Low Value,Bronze,268,High,1,High Risk
CUST102927,Christopher Ibarra,Female,32,Hyderabad,Telangana,2022-02-01,2024-08-02,2,0.5,12,6,1652.23,3304.46,3623.37,Fashion,Online,Low Value,Bronze,695,High,1,High Risk
CUST102928,Paul Gordon,Male,52,Pune,Maharashtra,2019-04-14,2025-07-22,9,1.25,27,3,908.3,8174.7,8162.89,Grocery,Online,Low Value,Bronze,341,High,1,High Risk
CUST102934,Manuel Robinson,Female,41,Pune,Maharashtra,2019-11-10,2025-10-22,2,0.5,4,2,1145.58,2291.16,3788.8,Electronics,Online,Low Value,Bronze,249,High,1,High Risk
CUST102936,Rose Mcdonald,Male,29,Patna,Bihar,2019-10-17,2025-02-15,2,0.5,14,7,1368.5,2737.0,4571.03,Fashion,Offline,Low Value,Bronze,498,High,1,High Risk
CUST102938,Robert Lucas,Female,31,Kolkata,West Bengal,2022-11-03,2026-05-18,6,1.65,18,3,1352.79,8116.74,8109.52,Electronics,Online,Low Value,Bronze,41,Low,1,High Risk
CUST102942,Nicole Parker,Male,33,Madurai,Tamil Nadu,2021-06-23,2025-08-07,8,1.6,96,12,6997.72,55981.76,55943.44,Fashion,Offline,Medium Value,Silver,325,High,1,High Risk
CUST102943,Margaret Johnson,Female,34,Ranchi,Jharkhand,2019-11-19,2024-10-24,7,1.06,56,8,2762.33,19336.31,19296.0,Home & Kitchen,Online,Medium Value,Bronze,612,High,1,High Risk
CUST102944,William Cunningham,Female,44,Hyderabad,Telangana,2023-02-08,2024-10-14,6,1.78,66,11,200.0,1200.0,1198.85,Fashion,Offline,Low Value,Bronze,622,High,1,High Risk
CUST102948,Paul Swanson,Male,24,Coimbatore,Tamil Nadu,2022-04-23,2026-05-13,5,1.2,15,3,5772.96,28864.8,28848.2,Electronics,Online,Medium Value,Bronze,46,Low,1,High Risk
CUST102949,Michele Davis,Female,23,Nagpur,Maharashtra,2022-08-31,2025-01-29,3,0.79,6,2,656.28,1968.84,1974.48,Beauty,Online,Low Value,Bronze,515,High,1,High Risk
CUST102952,Kevin Christian,Female,44,Visakhapatnam,Andhra Pradesh,2019-06-26,2026-05-22,11,1.57,55,5,333.32,3666.52,3657.81,Sports,Online,Low Value,Bronze,37,Low,1,High Risk
CUST102953,Christian Ford,Female,36,Kochi,Kerala,2019-05-16,2025-06-16,9,1.27,126,14,4140.33,37262.97,37343.79,Home & Kitchen,Online,Medium Value,Silver,377,High,1,High Risk
CUST102954,Anna Higgins,Male,43,Bhopal,Madhya Pradesh,2024-04-09,2025-12-04,1,0.5,2,2,1733.73,1733.73,1908.17,Grocery,Online,Low Value,Bronze,206,High,1,High Risk
CUST102956,Candace Stuart,Female,29,Kochi,Kerala,2019-01-27,2024-04-15,2,0.5,8,4,1547.96,3095.92,5727.77,Electronics,Online,Low Value,Bronze,804,High,1,High Risk
CUST102959,Isaac Chase,Male,52,Hyderabad,Telangana,2022-04-02,2025-05-19,5,1.18,30,6,1438.18,7190.9,7164.56,Beauty,Online,Low Value,Bronze,405,High,1,High Risk
CUST102962,Christian Burton,Female,47,Surat,Gujarat,2021-10-11,2025-09-26,5,1.06,85,17,4733.27,23666.35,23558.14,Grocery,Online,Medium Value,Bronze,275,High,1,High Risk
CUST102963,Robert Thomas PhD,Male,29,Ahmedabad,Gujarat,2019-06-17,2026-02-07,4,0.57,4,1,1506.08,6024.32,6021.6,Grocery,Online,Low Value,Bronze,141,Medium,1,High Risk
CUST102964,Tracy Harrington,Male,41,Ranchi,Jharkhand,2020-06-30,2026-03-17,5,0.84,30,6,200.0,1000.0,1004.09,Sports,Offline,Low Value,Bronze,103,Medium,1,High Risk
CUST102965,Brandon Edwards,Male,35,Ranchi,Jharkhand,2022-06-24,2024-08-13,1,0.5,8,8,1074.71,1074.71,2146.48,Grocery,Offline,Low Value,Bronze,684,High,1,High Risk
CUST102966,Candice Ramirez,Male,54,Madurai,Tamil Nadu,2021-10-13,2025-10-24,7,1.49,21,3,1440.41,10082.87,10065.6,Electronics,Offline,Low Value,Bronze,247,High,1,High Risk
CUST102967,Brandon White,Male,60,Chennai,Tamil Nadu,2019-12-29,2025-10-04,11,1.7,11,1,3521.64,38738.04,38797.34,Fashion,Online,Medium Value,Silver,267,High,1,High Risk
CUST102968,Deanna Kennedy,Female,48,Jaipur,Rajasthan,2021-08-31,2026-06-14,2,0.5,18,9,1278.4,2556.8,3073.06,Grocery,Online,Low Value,Bronze,14,Low,1,High Risk
CUST102972,Sylvia Anderson,Male,67,Kolkata,West Bengal,2022-01-22,2025-03-02,5,1.13,20,4,1116.66,5583.3,5568.96,Home & Kitchen,Online,Low Value,Bronze,483,High,1,High Risk
CUST102976,Maria Figueroa,Male,28,Delhi,Delhi,2019-01-06,2026-02-04,7,0.94,56,8,796.05,5572.35,5580.65,Home & Kitchen,Online,Low Value,Bronze,144,Medium,1,High Risk
CUST102978,Donna Moore,Female,41,Nagpur,Maharashtra,2020-02-10,2025-04-19,10,1.57,70,7,882.29,8822.9,8813.67,Beauty,Online,Low Value,Bronze,435,High,1,High Risk
CUST102979,Benjamin Price,Male,56,Madurai,Tamil Nadu,2019-06-11,2026-06-03,4,0.57,40,10,827.93,3311.72,3317.98,Fashion,Online,Low Value,Bronze,25,Low,1,High Risk
CUST102982,Nicholas Lowery,Male,47,Visakhapatnam,Andhra Pradesh,2022-04-23,2026-06-01,1,0.5,7,7,1939.64,1939.64,4038.59,Fashion,Offline,Low Value,Bronze,27,Low,1,High Risk
CUST102983,Patricia Gonzalez,Female,60,Mumbai,Maharashtra,2020-05-14,2026-05-08,10,1.64,50,5,1076.15,10761.5,10775.35,Home & Kitchen,Offline,Low Value,Bronze,51,Low,1,High Risk
CUST102985,Dr. John Ramirez,Female,18,Madurai,Tamil Nadu,2020-12-02,2025-11-18,2,0.5,10,5,200.0,400.0,555.24,Fashion,Online,Low Value,Bronze,222,High,1,High Risk
CUST102988,Jamie Mayer,Female,33,Kanpur,Uttar Pradesh,2020-10-03,2026-04-24,5,0.87,45,9,1120.45,5602.25,5572.52,Home & Kitchen,Online,Low Value,Bronze,65,Low,1,High Risk
CUST102989,Jeffrey Kennedy,Female,43,Vadodara,Gujarat,2022-01-09,2026-03-18,7,1.57,49,7,550.91,3856.37,3848.07,Electronics,Online,Low Value,Bronze,102,Medium,1,High Risk
CUST102991,Debra Reid,Male,29,Bhopal,Madhya Pradesh,2023-02-01,2025-02-21,6,1.77,24,4,1917.8,11506.8,11496.25,Electronics,Offline,Low Value,Bronze,492,High,1,High Risk
CUST102995,Anna Valenzuela,Female,38,Patna,Bihar,2020-10-19,2025-06-14,3,0.53,18,6,2401.98,7205.94,7221.79,Fashion,Online,Low Value,Bronze,379,High,1,High Risk
CUST102999,Michael Price,Other,50,Delhi,Delhi,2020-05-18,2026-04-22,5,0.82,35,7,1023.41,5117.05,5114.44,Grocery,Online,Low Value,Bronze,67,Low,1,High Risk
CUST103001,Michael Jensen,Male,45,Madurai,Tamil Nadu,2021-11-18,2024-06-07,7,1.52,7,1,1444.44,10111.08,10080.59,Sports,Online,Low Value,Bronze,751,High,1,High Risk
CUST103003,Nancy Stewart,Male,29,Indore,Madhya Pradesh,2019-09-17,2026-03-19,9,1.33,189,21,5218.46,46966.14,46935.42,Beauty,Online,Medium Value,Silver,101,Medium,1,High Risk
CUST103005,Ashley Cordova,Male,30,Bengaluru,Karnataka,2019-06-06,2026-05-05,14,1.99,112,8,1827.39,25583.46,25617.33,Fashion,Online,Medium Value,Bronze,54,Low,1,High Risk
CUST103006,Joseph Smith,Male,33,Chandigarh,Chandigarh,2022-04-08,2026-04-24,4,0.95,40,10,1323.55,5294.2,5287.68,Fashion,Online,Low Value,Bronze,65,Low,1,High Risk
CUST103008,Wayne Davis,Male,26,Lucknow,Uttar Pradesh,2020-12-06,2026-06-13,7,1.26,70,10,4417.7,30923.9,30845.16,Sports,Online,Medium Value,Bronze,15,Low,1,High Risk
CUST103010,Carol Gray,Male,69,Ranchi,Jharkhand,2019-07-13,2026-06-16,5,0.72,35,7,3097.54,15487.7,15484.9,Grocery,Online,Medium Value,Bronze,12,Low,1,High Risk
CUST103016,Kelly Hubbard,Male,54,Ranchi,Jharkhand,2023-07-26,2024-09-22,3,1.03,15,5,1854.26,5562.78,5553.19,Grocery,Offline,Low Value,Bronze,644,High,1,High Risk
CUST103019,Ryan Barker,Male,36,Hyderabad,Telangana,2022-11-12,2024-06-04,2,0.55,8,4,1525.52,3051.04,3027.65,Grocery,Offline,Low Value,Bronze,754,High,1,High Risk
CUST103026,Jason Walker,Female,32,Surat,Gujarat,2019-05-12,2024-08-03,6,0.84,36,6,200.0,1200.0,1194.97,Sports,Offline,Low Value,Bronze,694,High,1,High Risk
CUST103027,James Gonzalez,Male,50,Ahmedabad,Gujarat,2022-04-04,2026-04-07,5,1.19,55,11,4784.88,23924.4,24007.59,Electronics,Online,Medium Value,Bronze,82,Low,1,High Risk
CUST103028,Caleb Ponce,Female,56,Vadodara,Gujarat,2021-02-03,2025-03-28,10,1.86,110,11,2579.43,25794.3,25811.25,Fashion,Online,Medium Value,Bronze,457,High,1,High Risk
CUST103037,Wendy Allen,Female,41,Madurai,Tamil Nadu,2019-08-25,2024-08-30,3,0.5,18,6,2186.86,6560.58,7463.16,Electronics,Online,Low Value,Bronze,667,High,1,High Risk
CUST103041,Tanner Holmes,Female,55,Chennai,Tamil Nadu,2024-03-26,2026-06-20,1,0.5,5,5,406.02,406.02,454.65,Fashion,Online,Low Value,Bronze,8,Low,1,High Risk
CUST103044,Lori Green,Male,54,Visakhapatnam,Andhra Pradesh,2022-05-29,2024-02-08,4,0.98,4,1,2373.87,9495.48,9458.43,Electronics,Online,Low Value,Bronze,871,High,1,High Risk
CUST103045,Tiffany Harris,Male,33,Guwahati,Assam,2021-03-14,2026-04-04,7,1.33,42,6,3094.53,21661.71,21702.63,Sports,Online,Medium Value,Bronze,85,Low,1,High Risk
CUST103047,Alyssa Zimmerman,Female,30,Ranchi,Jharkhand,2020-10-20,2025-08-04,11,1.94,132,12,4019.21,44211.31,44211.2,Home & Kitchen,Offline,Medium Value,Silver,328,High,1,High Risk
CUST103059,Alex Jones DVM,Male,32,Chennai,Tamil Nadu,2022-02-22,2026-06-10,1,0.5,9,9,2569.4,2569.4,5560.88,Beauty,Online,Low Value,Bronze,18,Low,1,High Risk
CUST103067,Alexander Hunt,Male,26,Kochi,Kerala,2019-03-22,2025-05-25,6,0.83,12,2,1417.11,8502.66,8530.48,Grocery,Offline,Low Value,Bronze,399,High,1,High Risk
CUST103070,Teresa Adams,Female,34,Guwahati,Assam,2023-05-14,2025-02-04,3,0.97,24,8,989.23,2967.69,2981.77,Electronics,Offline,Low Value,Bronze,509,High,1,High Risk
CUST103075,James Silva,Male,45,Kolkata,West Bengal,2023-07-02,2026-05-01,4,1.35,12,3,1674.67,6698.68,6722.06,Grocery,Offline,Low Value,Bronze,58,Low,1,High Risk
CUST103076,Emily Bauer,Male,40,Ranchi,Jharkhand,2021-04-04,2025-11-16,6,1.15,6,1,1072.55,6435.3,6433.1,Fashion,Online,Low Value,Bronze,224,High,1,High Risk
CUST103079,Lisa Patterson,Female,18,Nashik,Maharashtra,2020-01-17,2026-06-04,6,0.93,18,3,1170.57,7023.42,6998.23,Grocery,Online,Low Value,Bronze,24,Low,1,High Risk
CUST103080,Jacqueline Chen,Female,58,Kolkata,West Bengal,2022-12-19,2025-05-19,4,1.14,24,6,2278.09,9112.36,9108.24,Beauty,Online,Low Value,Bronze,405,High,1,High Risk
CUST103081,Christopher Johnson,Male,30,Chandigarh,Chandigarh,2019-09-08,2026-04-02,12,1.77,72,6,1682.66,20191.92,20214.17,Beauty,Offline,Medium Value,Bronze,87,Low,1,High Risk
CUST103085,Richard Howard,Male,32,Ranchi,Jharkhand,2022-03-23,2025-11-08,8,1.88,128,16,1543.91,12351.28,12333.36,Grocery,Online,Low Value,Bronze,232,High,1,High Risk
CUST103089,Stephanie Hoffman,Female,25,Delhi,Delhi,2020-02-25,2025-12-16,5,0.79,55,11,1686.27,8431.35,8421.47,Grocery,Online,Low Value,Bronze,194,High,1,High Risk
CUST103091,Donald Franklin,Male,31,Surat,Gujarat,2020-03-12,2026-02-05,3,0.5,24,8,200.0,600.0,627.79,Home & Kitchen,Offline,Low Value,Bronze,143,Medium,1,High Risk
CUST103096,Caleb Jackson,Male,48,Madurai,Tamil Nadu,2022-02-10,2025-11-29,4,0.92,16,4,593.35,2373.4,2380.81,Electronics,Online,Low Value,Bronze,211,High,1,High Risk
CUST103101,Matthew Jones,Male,25,Madurai,Tamil Nadu,2019-01-17,2025-02-17,12,1.62,36,3,729.38,8752.56,8776.64,Grocery,Online,Low Value,Bronze,496,High,1,High Risk
CUST103102,Robert Cummings,Male,36,Pune,Maharashtra,2019-11-24,2026-05-22,2,0.5,4,2,610.39,1220.78,2007.06,Fashion,Online,Low Value,Bronze,37,Low,1,High Risk
CUST103104,Emily Salazar,Other,42,Nashik,Maharashtra,2020-08-14,2026-04-10,10,1.71,40,4,3037.1,30371.0,30399.94,Grocery,Online,Medium Value,Bronze,79,Low,1,High Risk
CUST103109,Michael Graham,Male,18,Jaipur,Rajasthan,2019-02-04,2025-05-11,8,1.08,88,11,5032.87,40262.96,40105.88,Sports,Online,Medium Value,Silver,413,High,1,High Risk
CUST103112,Shawna Green,Female,23,Chennai,Tamil Nadu,2019-01-15,2026-06-04,1,0.5,6,6,930.89,930.89,3459.78,Home & Kitchen,Offline,Low Value,Bronze,24,Low,1,High Risk
CUST103115,Debra Jackson,Male,27,Patna,Bihar,2023-09-20,2026-05-24,5,1.82,35,7,1014.44,5072.2,5085.17,Fashion,Offline,Low Value,Bronze,35,Low,1,High Risk
CUST103116,Joe Martinez,Male,64,Nagpur,Maharashtra,2021-01-18,2026-01-19,4,0.74,32,8,200.0,800.0,802.7,Electronics,Offline,Low Value,Bronze,160,Medium,1,High Risk
CUST103119,Joseph Lane,Male,35,Coimbatore,Tamil Nadu,2019-01-21,2026-06-19,7,0.94,98,14,5212.9,36490.3,36343.44,Sports,Online,Medium Value,Silver,9,Low,1,High Risk
CUST103124,Blake Bonilla,Female,45,Kochi,Kerala,2019-05-09,2024-06-06,5,0.7,35,7,1671.03,8355.15,8329.76,Sports,Offline,Low Value,Bronze,752,High,1,High Risk
CUST103126,Chelsea Garcia,Female,54,Guwahati,Assam,2020-05-10,2026-05-19,10,1.63,150,15,3265.36,32653.6,32554.54,Home & Kitchen,Online,Medium Value,Bronze,40,Low,1,High Risk
CUST103128,Paige Collins,Male,28,Jaipur,Rajasthan,2022-02-13,2026-05-28,5,1.15,20,4,200.0,1000.0,1001.23,Sports,Offline,Low Value,Bronze,31,Low,1,High Risk
CUST103129,Christian Wagner,Male,52,Guwahati,Assam,2024-03-27,2025-01-06,3,1.34,6,2,510.94,1532.82,1531.46,Sports,Online,Low Value,Bronze,538,High,1,High Risk
CUST103130,Colleen Cox,Male,28,Lucknow,Uttar Pradesh,2020-02-10,2026-03-10,9,1.41,54,6,3028.97,27260.73,27174.4,Sports,Online,Medium Value,Bronze,110,Medium,1,High Risk
CUST103131,Shawna Palmer,Female,32,Chennai,Tamil Nadu,2020-04-09,2026-02-22,2,0.5,18,9,1466.27,2932.54,4546.34,Sports,Offline,Low Value,Bronze,126,Medium,1,High Risk
CUST103132,Chelsea Ramirez,Female,26,Nagpur,Maharashtra,2021-03-22,2025-01-11,1,0.5,6,6,200.0,200.0,525.12,Home & Kitchen,Offline,Low Value,Bronze,533,High,1,High Risk
CUST103133,Eric Kane,Male,36,Madurai,Tamil Nadu,2021-01-12,2026-04-18,5,0.92,25,5,2091.26,10456.3,10466.55,Fashion,Offline,Low Value,Bronze,71,Low,1,High Risk
CUST103134,Bridget Walter,Female,38,Chennai,Tamil Nadu,2019-09-19,2026-02-10,13,1.92,65,5,4052.7,52685.1,52577.58,Beauty,Online,Medium Value,Silver,138,Medium,1,High Risk
CUST103136,Allen Stanley,Male,19,Kolkata,West Bengal,2020-04-21,2025-04-29,1,0.5,4,4,700.61,700.61,2160.81,Home & Kitchen,Online,Low Value,Bronze,425,High,1,High Risk
CUST103137,Derek Mcintosh,Male,40,Lucknow,Uttar Pradesh,2024-04-09,2024-12-06,1,0.5,14,14,1492.89,1492.89,1643.1,Beauty,Online,Low Value,Bronze,569,High,1,High Risk
CUST103144,Colleen Brown,Male,36,Ahmedabad,Gujarat,2023-06-04,2025-08-11,6,1.97,84,14,200.0,1200.0,1201.69,Electronics,Offline,Low Value,Bronze,321,High,1,High Risk
CUST103146,Darrell Oliver,Male,45,Coimbatore,Tamil Nadu,2020-06-01,2026-02-16,4,0.66,20,5,649.95,2599.8,2597.88,Sports,Online,Low Value,Bronze,132,Medium,1,High Risk
CUST103152,Eric Knox,Male,27,Delhi,Delhi,2020-07-05,2026-01-30,3,0.5,6,2,868.19,2604.57,2588.53,Grocery,Online,Low Value,Bronze,149,Medium,1,High Risk
CUST103158,Lauren Freeman,Male,18,Vadodara,Gujarat,2021-05-10,2026-05-31,10,1.95,50,5,1426.69,14266.9,14235.85,Beauty,Online,Low Value,Bronze,28,Low,1,High Risk
CUST103159,Brian Fuentes,Male,39,Visakhapatnam,Andhra Pradesh,2021-10-13,2026-06-21,8,1.71,104,13,2440.88,19527.04,19575.36,Electronics,Offline,Medium Value,Bronze,7,Low,1,High Risk
CUST103165,Harold Mckinney,Female,39,Visakhapatnam,Andhra Pradesh,2021-12-28,2025-09-21,7,1.56,21,3,765.49,5358.43,5352.08,Fashion,Online,Low Value,Bronze,280,High,1,High Risk
CUST103166,Patricia Vincent,Male,56,Indore,Madhya Pradesh,2023-09-27,2026-03-01,4,1.46,36,9,2195.71,8782.84,8768.05,Sports,Offline,Low Value,Bronze,119,Medium,1,High Risk
CUST103177,Xavier Parker,Female,18,Guwahati,Assam,2019-09-15,2025-08-13,4,0.59,24,6,2340.75,9363.0,9346.85,Beauty,Offline,Low Value,Bronze,319,High,1,High Risk
CUST103178,Joseph Cooper,Male,37,Guwahati,Assam,2019-09-27,2026-05-11,1,0.5,3,3,1906.39,1906.39,6419.88,Home & Kitchen,Offline,Low Value,Bronze,48,Low,1,High Risk
CUST103182,Chris Levy,Male,37,Nashik,Maharashtra,2021-05-27,2025-09-09,10,1.97,100,10,3349.73,33497.3,33460.07,Electronics,Online,Medium Value,Bronze,292,High,1,High Risk
CUST103188,Douglas Trevino,Male,22,Lucknow,Uttar Pradesh,2019-10-19,2026-03-24,3,0.5,12,4,800.94,2402.82,2673.09,Home & Kitchen,Offline,Low Value,Bronze,96,Medium,1,High Risk
CUST103189,Patricia Moore,Male,37,Patna,Bihar,2021-09-07,2026-01-26,1,0.5,8,8,1341.57,1341.57,3212.05,Grocery,Offline,Low Value,Bronze,153,Medium,1,High Risk
CUST103191,Kevin Miller,Female,44,Jaipur,Rajasthan,2023-06-22,2024-08-21,3,1.0,27,9,1996.13,5988.39,5989.76,Sports,Online,Low Value,Bronze,676,High,1,High Risk
CUST103196,Erica Lane,Male,44,Madurai,Tamil Nadu,2022-01-17,2026-05-18,1,0.5,8,8,2099.45,2099.45,4647.24,Electronics,Online,Low Value,Bronze,41,Low,1,High Risk
CUST103199,Lori Gardner,Female,34,Chennai,Tamil Nadu,2019-01-10,2025-07-25,8,1.07,168,21,3381.52,27052.16,26944.77,Electronics,Online,Medium Value,Bronze,338,High,1,High Risk
CUST103203,Jason Jenkins,Female,56,Ahmedabad,Gujarat,2020-09-11,2026-05-20,6,1.04,48,8,1345.77,8074.62,8085.31,Fashion,Online,Low Value,Bronze,39,Low,1,High Risk
CUST103205,Peter Gilbert,Male,33,Ranchi,Jharkhand,2023-06-09,2026-03-26,5,1.65,25,5,1060.69,5303.45,5313.9,Sports,Online,Low Value,Bronze,94,Medium,1,High Risk
CUST103206,David Hunt,Male,18,Chennai,Tamil Nadu,2022-02-07,2026-05-24,5,1.14,25,5,364.46,1822.3,1815.5,Electronics,Offline,Low Value,Bronze,35,Low,1,High Risk
CUST103207,Joshua Cunningham,Male,59,Chennai,Tamil Nadu,2021-07-14,2026-03-27,2,0.5,8,4,1410.0,2820.0,3482.05,Beauty,Online,Low Value,Bronze,93,Medium,1,High Risk
CUST103208,Pedro Long,Female,27,Pune,Maharashtra,2020-08-01,2025-10-09,5,0.85,30,6,3034.77,15173.85,15191.3,Electronics,Online,Medium Value,Bronze,262,High,1,High Risk
CUST103218,John Watts,Male,37,Visakhapatnam,Andhra Pradesh,2019-07-30,2026-05-18,1,0.5,6,6,1480.04,1480.04,5103.66,Sports,Offline,Low Value,Bronze,41,Low,1,High Risk
CUST103219,Aaron Munoz,Male,18,Ranchi,Jharkhand,2019-06-24,2025-12-15,2,0.5,18,9,1947.25,3894.5,6810.71,Electronics,Offline,Low Value,Bronze,195,High,1,High Risk
CUST103225,Jessica Fields,Male,37,Bengaluru,Karnataka,2019-03-21,2026-03-02,3,0.5,18,6,1247.59,3742.77,4525.82,Fashion,Online,Low Value,Bronze,118,Medium,1,High Risk
CUST103235,Julie Sharp,Female,24,Vadodara,Gujarat,2019-12-30,2026-04-28,11,1.7,66,6,3894.19,42836.09,42883.53,Electronics,Online,Medium Value,Silver,61,Low,1,High Risk
CUST103237,Kathy Bailey,Female,25,Chennai,Tamil Nadu,2019-07-31,2026-04-20,2,0.5,16,8,1179.57,2359.14,4065.92,Beauty,Offline,Low Value,Bronze,69,Low,1,High Risk
CUST103248,Brent Rodriguez,Female,40,Guwahati,Assam,2019-01-09,2023-01-12,6,0.81,48,8,1463.57,8781.42,8831.55,Sports,Online,Low Value,Bronze,1263,High,1,High Risk
CUST103249,Karen Wolf,Female,53,Mumbai,Maharashtra,2023-08-15,2026-02-15,5,1.75,5,1,1489.37,7446.85,7435.64,Fashion,Online,Low Value,Bronze,133,Medium,1,High Risk
CUST103256,Jamie Zhang,Male,37,Bengaluru,Karnataka,2019-04-17,2025-08-22,10,1.39,20,2,3808.48,38084.8,38016.71,Electronics,Online,Medium Value,Silver,310,High,1,High Risk
CUST103259,Robert Stokes,Female,63,Chennai,Tamil Nadu,2022-01-18,2025-10-11,2,0.5,12,6,945.71,1891.42,2092.08,Grocery,Online,Low Value,Bronze,260,High,1,High Risk
CUST103264,Susan May,Female,45,Ranchi,Jharkhand,2020-02-04,2025-07-27,1,0.5,7,7,200.0,200.0,637.92,Sports,Offline,Low Value,Bronze,336,High,1,High Risk
CUST103270,Kyle Rivera,Male,39,Kochi,Kerala,2021-03-03,2026-05-29,8,1.51,112,14,2168.06,17344.48,17361.52,Electronics,Online,Medium Value,Bronze,30,Low,1,High Risk
CUST103274,Sarah Frederick,Male,39,Jaipur,Rajasthan,2022-02-25,2026-04-05,5,1.16,40,8,593.5,2967.5,2974.37,Home & Kitchen,Online,Low Value,Bronze,84,Low,1,High Risk
CUST103275,Jennifer Brown,Male,53,Madurai,Tamil Nadu,2020-02-08,2026-01-10,7,1.1,56,8,1892.38,13246.66,13256.24,Fashion,Offline,Low Value,Bronze,169,Medium,1,High Risk
CUST103276,Ashley Ruiz,Female,28,Pune,Maharashtra,2020-05-09,2026-01-14,4,0.65,4,1,251.11,1004.44,998.77,Electronics,Online,Low Value,Bronze,165,Medium,1,High Risk
CUST103277,Deborah Johnson,Male,18,Madurai,Tamil Nadu,2022-07-09,2026-05-29,6,1.52,144,24,4836.93,29021.58,29066.34,Grocery,Online,Medium Value,Bronze,30,Low,1,High Risk
CUST103279,Brenda Payne,Male,37,Nagpur,Maharashtra,2023-11-09,2025-05-15,1,0.5,5,5,396.99,396.99,519.54,Home & Kitchen,Online,Low Value,Bronze,409,High,1,High Risk
CUST103282,Sue Warner,Female,18,Chennai,Tamil Nadu,2019-03-30,2025-08-09,5,0.69,35,7,1010.29,5051.45,5040.5,Beauty,Offline,Low Value,Bronze,323,High,1,High Risk
CUST103283,Amanda Zavala,Male,34,Bengaluru,Karnataka,2023-02-16,2025-09-21,1,0.5,6,6,1465.64,1465.64,2451.76,Fashion,Online,Low Value,Bronze,280,High,1,High Risk
CUST103287,Marie Reynolds,Male,41,Jaipur,Rajasthan,2022-09-03,2025-12-13,1,0.5,5,5,200.0,200.0,380.01,Electronics,Offline,Low Value,Bronze,197,High,1,High Risk
CUST103288,Samuel Mata,Male,31,Guwahati,Assam,2019-01-06,2024-09-17,7,0.94,42,6,968.01,6776.07,6786.17,Grocery,Online,Low Value,Bronze,649,High,1,High Risk
CUST103291,Nancy Tran,Male,47,Chennai,Tamil Nadu,2020-11-28,2025-07-13,3,0.54,6,2,1333.4,4000.2,4005.79,Electronics,Offline,Low Value,Bronze,350,High,1,High Risk
CUST103292,Ralph Dominguez,Female,25,Chandigarh,Chandigarh,2020-01-09,2026-02-26,6,0.93,102,17,5445.57,32673.42,32667.16,Sports,Online,Medium Value,Bronze,122,Medium,1,High Risk
CUST103294,Steven Haas,Male,36,Vadodara,Gujarat,2021-08-02,2026-05-02,2,0.5,10,5,1008.49,2016.98,2464.28,Electronics,Online,Low Value,Bronze,57,Low,1,High Risk
